ZipCode,Population,HouseholdsPerZipCode,WhitePop,BlackPop,HispanicPop,AsianPop,HawaiianPop,IndianPop,MalePop,FemalePop,PersonsPerHousehold,AverageHouseValue,IncomePerHousehold
89119,49445,20627,27416,6704,20099,5236,855,810,26379,23066,2.34,128200,30609
89120,23311,9183,17041,1836,6666,1817,411,380,11668,11643,2.54,141600,51449
89121,64096,25373,41207,7003,23279,4038,930,1178,32082,32014,2.52,121100,40542
89122,45720,17309,27638,5284,15751,5802,620,738,22522,23198,2.64,110300,35431
89123,56300,22849,40515,4471,10257,8090,1110,829,28285,28015,2.46,161100,57630
89124,941,397,842,29,55,29,4,58,517,424,2.23,302700,53056
89125,,,,,,,,,,,,,
89126,,,,,,,,,,,,,
89127,,,,,,,,,,,,,
89128,35669,14416,24487,5148,7356,3488,646,534,17241,18428,2.47,147000,51161
89129,51252,18831,39590,5636,8007,4834,715,666,24875,26377,2.71,159600,63373
89130,33015,12100,25103,4293,5556,2183,421,548,16196,16819,2.71,149400,60129
89131,43072,14588,34667,4310,5898,3266,490,682,21291,21781,2.95,146900,61779
89132,,,,,,,,,,,,,
89133,,,,,,,,,,,,,
89134,24040,11753,20993,1085,1539,1794,156,159,11174,12866,2.03,189200,59486
89135,24144,10204,19191,1303,2052,3644,222,231,11681,12463,2.37,169400,62629
89136,,,,,,,,,,,,,
89137,,,,,,,,,,,,,
89138,12118,4366,9168,720,1387,2159,124,163,6081,6037,2.78,,
89139,30477,10526,16528,3411,5245,9147,559,440,15363,15114,2.9,246000,74706
89140,,,,,,,,,,,,,
89141,25150,8652,17115,2232,4373,4871,411,304,12598,12552,2.91,232000,108579
89142,33731,10369,17773,3786,16003,4519,404,491,16600,17131,3.25,125000,52897
89143,12786,3987,9820,1504,1893,1208,179,204,6302,6484,3.21,148200,67411
89144,18714,7218,14806,1255,1953,2597,250,180,9122,9592,2.57,171100,70136
89145,23186,9087,17428,2187,4887,1859,286,389,11323,11863,2.55,124000,54320
89146,19071,7247,12321,2171,5644,2295,255,322,9804,9267,2.58,169500,44820
89147,49778,19288,31481,5091,9987,9987,748,622,24522,25256,2.58,146200,55295
89148,39712,14502,23850,4105,6627,10520,798,532,19739,19973,2.74,295200,92707
89149,31143,11781,24617,3301,4283,2713,334,390,15324,15819,2.64,215200,74482
89150,,,,,,,,,,,,,
89151,,,,,,,,,,,,,
89152,,,,,,,,,,,,,
89153,,,,,,,,,,,,,
89154,,,,,,,,,,,,,
89155,,,,,,,,,,,,,
89156,27794,8961,16232,3700,12129,1680,308,545,13822,13972,3.1,123200,46543
89157,,,,,,,,,,,,,
89158,,,,,,,,,,,,,
89159,,,,,,,,,,,,,
89160,,,,,,,,,,,,,
89161,184,78,180,1,22,3,,,94,90,2.36,,
89162,,,,,,,,,,,,,
89163,,,,,,,,,,,,,
89164,,,,,,,,,,,,,
89165,,,,,,,,,,,,,
89166,13209,3107,8761,2878,2644,936,104,217,9084,4125,2.62,,
89169,23304,10247,13044,3479,10248,1811,260,440,12906,10398,2.27,,
89170,,,,,,,,,,,,,
89173,,,,,,,,,,,,,
89177,,,,,,,,,,,,,
89178,27588,9760,16930,2240,4621,7393,467,340,13882,13706,2.83,,
89179,2340,775,1441,151,445,656,82,34,1242,1098,3.02,,
89180,,,,,,,,,,,,,
89183,36005,13241,23091,3559,7610,7087,1246,621,17830,18175,2.72,,
89185,,,,,,,,,,,,,
89191,857,1,626,164,108,52,18,13,711,146,1,134400,35145
89193,,,,,,,,,,,,,
89195,,,,,,,,,,,,,
89199,,,,,,,,,,,,,
89301,7606,2732,6533,407,1092,111,36,437,4429,3177,2.34,75700,37210
89310,550,273,444,1,43,6,,102,286,264,2.01,77300,33750
89311,235,113,231,3,31,,,4,119,116,2.08,151000,26875
89314,158,70,36,1,13,1,1,124,73,85,2.26,43300,27656
89315,,,,,,,,,,,,,
89316,1408,579,1279,5,193,18,3,31,728,680,2.42,95000,43594
89317,477,169,450,4,41,4,2,15,258,219,2.66,73000,44231
89318,1219,503,1155,17,112,8,,46,614,605,2.42,49700,32650
89319,450,170,419,1,47,,,31,229,221,2.65,,
89402,71,34,65,1,5,,,,35,36,2.09,,
89403,14158,5324,12823,178,2092,341,93,361,7086,7072,2.66,122700,43986
89404,52,32,49,,7,,,2,27,25,1.56,,14632
89405,239,93,197,2,46,1,,12,131,108,2.57,71900,42188
89406,24772,9635,21189,615,2984,1038,145,1566,12453,12319,2.53,117100,40815
89407,,,,,,,,,,,,,
89408,19626,7139,17403,368,2844,594,143,707,9866,9760,2.74,123200,44581
89409,283,128,261,4,13,7,,25,151,132,2.21,23800,28125
89410,10557,4441,9806,96,1253,234,56,276,5192,5365,2.35,162900,49522
89411,929,415,888,1,50,13,1,17,466,463,2.24,435000,85299
89412,288,136,276,2,26,4,,7,160,128,2.04,,
89413,655,327,628,1,27,19,1,5,342,313,2,1000001,73583
89414,349,162,321,,37,3,,2,198,151,2.15,103300,45673
89415,3793,1791,3299,253,360,81,9,198,1873,1920,2.09,61100,34965
89418,388,174,351,2,50,1,,11,203,185,2.23,56200,30673
89419,5150,1399,4308,265,1220,99,22,281,3434,1716,2.48,87400,40287
89420,48,26,47,1,2,,1,2,27,21,1.85,75000,38594
89421,634,243,227,5,37,2,7,389,332,302,2.61,18500,29375
89422,165,99,164,,4,,,6,85,80,1.67,17900,23750
89423,10465,4279,9980,70,789,254,38,156,5156,5309,2.42,188600,58110
89424,341,121,12,3,14,1,,324,177,164,2.82,85000,25833
89425,432,174,350,3,174,5,,12,242,190,2.48,102100,19583
89426,208,97,193,,34,,,3,112,96,2.14,187500,22250
89427,746,316,123,,70,4,,643,352,394,2.36,57300,24412
89428,179,89,175,1,4,1,,1,95,84,2.01,111100,34318
89429,7627,3052,7114,65,590,109,41,337,3925,3702,2.49,107400,34381
89430,433,177,388,1,77,5,,24,226,207,2.45,138200,37132
89431,36189,13402,25456,1441,14877,2222,477,856,18096,18093,2.69,121100,37473
89432,,,,,,,,,,,,,
89433,20188,6418,14887,495,7507,579,233,608,10188,10000,3.15,130200,41830
89434,25416,10028,20438,936,4842,2006,258,531,12361,13055,2.52,144900,51054
89435,,,,,,,,,,,,,
89436,36867,13131,31801,1041,5082,2758,295,620,18310,18557,2.8,178700,70327
89438,48,29,37,,2,,,17,30,18,1.66,,
89439,1417,671,1368,8,68,23,14,15,735,682,2.11,290500,56739
89440,947,460,892,3,47,18,4,38,485,462,2.05,137500,37311
89441,11542,3891,10145,238,1226,409,64,727,5788,5754,2.97,,
89442,1118,430,379,5,96,13,8,716,520,598,2.6,100800,33500
89444,2734,1254,2564,22,235,34,21,107,1394,1340,2.18,166500,35993
89445,16114,6051,13428,151,3980,191,42,489,8395,7719,2.63,119400,48411
89446,36,9,35,,17,,,,17,19,4,,
89447,7931,3200,6285,126,1620,73,27,608,3972,3959,2.39,101400,33392
89448,1695,852,1593,8,98,74,4,20,896,799,1.99,392700,60368
89449,2994,1421,2707,44,447,123,15,58,1701,1293,2.1,255400,46550
89450,86,41,76,1,10,4,,1,46,40,2.1,,
89451,8930,3849,7961,52,1551,268,16,61,4621,4309,2.28,515900,70842
89452,,,,,,,,,,,,,
89460,13236,5251,12064,121,1558,282,66,698,6504,6732,2.52,,
89496,,,,,,,,,,,,,
89501,4252,2588,3469,284,451,280,43,126,2715,1537,1.49,450000,22342
89502,43566,16975,30020,1623,18802,2656,492,1411,22388,21178,2.55,138400,34237
89503,27891,11657,23334,947,3822,2235,348,611,14574,13317,2.22,144200,38913
89504,,,,,,,,,,,,,
89505,,,,,,,,,,,,,
89506,38379,12570,30354,1578,9901,2159,460,957,19975,18404,2.96,135500,50510
89507,,,,,,,,,,,,,
89508,11662,4176,10587,236,1385,388,83,262,5988,5674,2.79,,
89509,33395,15549,28505,871,5148,1823,223,602,16466,16929,2.13,229200,54334
89510,1685,662,1358,25,97,48,2,292,851,834,2.55,145500,55765
89511,25011,9937,22929,342,1898,1312,139,300,12451,12560,2.49,228500,63279
89512,25574,9798,16193,1850,9852,2224,522,788,13076,12498,2.56,117200,28726
89513,,,,,,,,,,,,,
89515,,,,,,,,,,,,,
89519,8392,3560,7724,87,408,599,19,72,4139,4253,2.36,,
89520,,,,,,,,,,,,,
89521,25716,10204,22316,488,2709,2364,210,412,12638,13078,2.52,,
89523,31373,12780,26365,772,3818,3320,266,571,15442,15931,2.45,179600,59212
89533,,,,,,,,,,,,,
89555,,,,,,,,,,,,,
89557,,,,,,,,,,,,,
89570,,,,,,,,,,,,,
89595,,,,,,,,,,,,,
89599,,,,,,,,,,,,,
89701,27625,9694,22626,1010,6504,769,122,951,15154,12471,2.5,141500,43101
89702,,,,,,,,,,,,,
89703,9714,4393,8836,80,723,329,30,446,4677,5037,2.18,209300,50000
89704,4290,1786,4119,32,225,79,13,81,2130,2160,2.4,169300,63889
89705,4969,1947,4446,48,769,156,14,162,2454,2515,2.55,156600,56129
89706,19510,7940,16185,218,4942,557,89,563,9645,9865,2.45,134500,36891
89711,,,,,,,,,,,,,
89712,,,,,,,,,,,,,
89713,,,,,,,,,,,,,
89714,,,,,,,,,,,,,
89721,,,,,,,,,,,,,
89801,23298,8470,18958,299,5908,414,50,1481,11937,11361,2.71,123900,48656
89802,,,,,,,,,,,,,
89803,,,,,,,,,,,,112500,26667
89815,13346,4588,12573,83,1053,144,31,472,6940,6406,2.91,130300,58955
89820,5358,1991,4583,46,1192,28,7,306,2712,2646,2.68,84700,47846
89821,482,232,440,7,45,14,6,37,275,207,2.08,74200,36364
89822,2513,931,2352,50,247,25,2,61,1387,1126,2.58,92200,49500
89823,273,92,223,6,68,,1,3,140,133,2.97,75000,51667
89825,1228,469,803,15,674,9,11,16,619,609,2.62,137500,30488
89826,42,21,41,,2,,,,21,21,2,305600,60125
89828,268,122,240,,26,1,,2,131,137,2.2,300000,42417
89830,270,137,243,1,22,10,1,6,140,130,1.97,80500,40469
89831,78,38,64,3,10,,,6,43,35,2.05,49400,63864
89832,1304,447,82,,55,2,1,1231,645,659,2.89,51000,23214
89833,201,88,188,1,23,4,,11,114,87,2.28,112500,34423
89834,126,50,101,2,33,2,,5,73,53,2.36,80800,27125
89835,1822,715,1504,44,329,20,11,146,1002,820,2.42,87200,37500
89883,4488,1388,2893,40,2730,89,34,121,2373,2115,3.23,131600,34483
90001,57110,12971,22256,6420,50544,259,82,661,28468,28642,4.4,138900,24207
90002,51223,11731,15825,13628,37598,265,94,642,24876,26347,4.36,127700,22872
90003,66266,15642,21741,16829,49386,307,146,930,32631,33635,4.22,134400,22346
90004,62180,22547,25456,2640,31987,17433,168,811,31302,30878,2.73,371100,27591
90005,37681,15044,12338,2287,19578,13078,94,586,19299,18382,2.5,392200,21998
90006,59185,18617,21256,2439,44074,11209,129,900,30254,28931,3.13,169000,20593
90007,40920,11944,17574,4970,22167,7001,170,552,20915,20005,3,172700,17644
90008,32327,13841,3428,23512,7561,1050,120,472,14477,17850,2.33,236000,30472
90009,,,,,,,,,,,,,
90010,3800,2014,951,204,343,2553,5,34,1874,1926,1.87,692700,32083
90011,103892,22168,38696,10369,92879,869,207,1724,52794,51098,4.67,140000,23851
90012,31103,10327,9098,4466,8426,14085,107,326,19493,11610,2.12,159500,20152
90013,11772,6416,4742,4022,2409,2030,65,318,7629,4143,1.26,160000,8855
90014,7005,4109,3081,2168,1379,1299,31,193,4471,2534,1.34,37500,8633
90015,18986,7420,7383,1457,12875,2851,44,340,9833,9153,2.45,205600,18533
90016,47596,16145,13260,18857,25462,1845,160,858,22778,24818,2.93,161500,29079
90017,23768,9338,9306,1602,16526,3434,66,710,12818,10950,2.53,231700,14847
90018,49310,15493,14405,16574,29312,2117,164,890,23770,25540,3.12,160600,23797
90019,64458,23344,21520,16568,29701,10923,194,1156,31442,33016,2.7,245700,31501
90020,38967,16514,10540,2579,13638,18965,102,422,19381,19586,2.35,905400,24208
90021,3951,1561,1735,1279,1631,193,13,78,2790,1161,1.57,171900,13053
90022,67179,17023,37185,504,65152,755,70,1149,33216,33963,3.94,158900,27471
90023,45903,10727,24021,384,44854,374,63,731,23037,22866,4.26,157200,26884
90024,47452,17903,31595,1338,4314,14570,231,273,22248,25204,2.03,874500,47573
90025,42147,21228,29324,1546,6354,9898,189,450,20859,21288,1.97,404400,47806
90026,67869,24956,34371,2489,38701,12794,230,1420,34515,33354,2.68,206900,28651
90027,45151,21929,33328,1821,9567,6914,216,531,22362,22789,1.99,423900,31820
90028,28714,14964,19299,2683,9229,2842,152,490,16056,12658,1.78,192500,21893
90029,38617,13883,18484,1462,22660,6798,117,609,19575,19042,2.7,217400,22043
90030,,,,,,,,,,,,,
90031,39316,11156,15185,711,26643,10240,86,626,19546,19770,3.49,155700,25300
90032,45786,12765,22129,1302,37372,5463,89,966,22564,23222,3.52,151300,33445
90033,48852,12924,24110,1093,44703,2323,107,745,24425,24427,3.66,150800,22429
90034,57964,25592,31208,7056,17228,12493,379,1020,28828,29136,2.23,321300,37231
90035,28418,12814,22832,2879,2428,2612,95,261,13326,15092,2.19,432300,50014
90036,36865,18646,25999,2615,2991,8190,100,318,17914,18951,1.96,452600,47746
90037,62276,15869,18233,14574,46954,712,147,1078,31187,31089,3.85,144000,20275
90038,28917,11928,16109,1471,17056,2627,117,397,15383,13534,2.41,225600,23306
90039,28514,11436,17317,906,11674,5891,132,390,14383,14131,2.47,239900,45615
90040,12520,3317,7373,146,11809,201,46,237,6129,6391,3.75,156200,35205
90041,27425,9513,14639,826,9869,8516,132,437,13212,14213,2.71,218800,48439
90042,62430,19892,32449,2095,43697,8450,222,1328,30836,31594,3.11,159300,36064
90043,44789,16075,6008,30748,13049,675,127,789,20561,24228,2.76,172700,34069
90044,89779,25144,22689,34845,54351,584,216,1381,43128,46651,3.55,141000,22091
90045,39480,15224,26103,6416,7203,6028,325,534,18958,20522,2.37,347800,56566
90046,48581,28534,42432,2214,4787,3480,132,510,25854,22727,1.69,521500,37398
90047,48606,16168,6694,32886,15393,433,127,570,22129,26477,2.99,153600,35142
90048,21397,11821,18697,833,1579,2035,64,144,10132,11265,1.77,463200,47185
90049,35482,16657,31166,691,1934,4107,98,154,16359,19123,2.09,951400,84342
90050,,,,,,,,,,,,,
90051,,,,,,,,,,,,,
90052,,,,,,,,,,,,,
90053,,,,,,,,,,,,,
90054,,,,,,,,,,,,,
90055,,,,,,,,,,,,,
90056,7827,3371,1273,6290,455,366,19,137,3436,4391,2.32,429700,72193
90057,44998,15658,14804,2355,31147,9371,205,1091,24300,20698,2.81,173000,19736
90058,3223,892,1233,325,2618,170,3,109,1555,1668,3.6,139000,18729
90059,40952,9596,9872,14529,26242,234,144,561,19623,21329,4.19,130500,22151
90060,,,,,,,,,,,,,
90061,26872,6892,6454,10372,16379,187,80,384,13049,13823,3.85,137300,26449
90062,32821,9155,7943,12921,19373,554,111,496,15720,17101,3.55,147500,26901
90063,55758,13260,28662,544,53975,832,69,881,27843,27915,4.19,147200,30174
90064,25403,10968,18840,923,3825,5053,104,229,12297,13106,2.29,452200,59923
90065,45527,14476,24135,1238,29101,7739,126,671,22873,22654,3.12,189800,38271
90066,55277,23985,37000,2765,16768,9356,307,964,27714,27563,2.29,341200,45089
90067,2424,1510,2131,28,88,294,10,6,1074,1350,1.61,761000,74830
90068,22286,12326,18882,1338,2199,1901,59,261,12018,10268,1.8,495600,52890
90069,20483,13364,18118,809,1831,1457,68,165,12153,8330,1.53,769000,51215
90070,,,,,,,,,,,,,
90071,15,,9,5,5,1,,,13,2,,,
90072,,,,,,,,,,,,,
90073,539,4,263,241,55,11,2,6,506,33,1.25,,
90074,,,,,,,,,,,,,
90075,,,,,,,,,,,,,
90076,,,,,,,,,,,,,
90077,9377,3615,8307,190,458,1074,14,38,4594,4783,2.57,899400,141527
90078,,,,,,,,,,,,,
90079,,,,,,,,,,,,,
90080,,,,,,,,,,,,,
90081,,,,,,,,,,,,,
90082,,,,,,,,,,,,,
90083,,,,,,,,,,,,,
90084,,,,,,,,,,,,,
90086,,,,,,,,,,,,,
90087,,,,,,,,,,,,,
90088,,,,,,,,,,,,,
90089,3217,31,1816,204,355,1281,22,25,1436,1781,1.94,,
90090,,,,,,,,,,,,,
90091,,,,,,,,,,,,,
90093,,,,,,,,,,,,,
90094,5464,2949,3386,753,549,1396,27,65,2559,2905,1.85,,
90095,3,2,1,,,2,,,2,1,1.5,,
90096,,,,,,,,,,,,,
90099,,,,,,,,,,,,,
90101,,,,,,,,,,,,,
90103,,,,,,,,,,,,,
90189,,,,,,,,,,,,,
90201,101279,24104,54989,1281,96083,983,164,1456,50658,50621,4.16,168700,30029
90202,,,,,,,,,,,,,
90209,,,,,,,,,,,,,
90210,21741,8669,19761,471,1092,1966,55,80,10292,11449,2.49,1000001,112572
90211,8434,3706,7010,241,541,1386,31,38,3849,4585,2.28,662800,57746
90212,11555,5567,9875,402,681,1521,51,84,5211,6344,2.08,893100,61039
90213,,,,,,,,,,,,,
90220,49328,12741,12516,20284,27720,457,545,659,23773,25555,3.85,135400,33997
90221,53704,11630,17102,12532,40462,329,485,621,26346,27358,4.57,136900,31310
90222,31869,7520,9915,10023,21741,199,112,364,15375,16494,4.21,133700,29520
90223,,,,,,,,,,,,,
90224,,,,,,,,,,,,,
90230,31766,12883,18641,3870,10325,5474,225,478,14932,16834,2.45,291500,51275
90231,,,,,,,,,,,,,
90232,15149,6605,10015,1236,3932,2747,97,214,7333,7816,2.28,313100,46121
90233,,,,,,,,,,,,,
90239,,,,,,,,,,,,,
90240,25876,7632,16127,777,17702,2501,99,299,12501,13375,3.36,231700,55492
90241,42399,13617,25731,1559,29716,3239,181,553,20466,21933,3.09,219500,43557
90242,43497,12687,25125,2597,31578,3158,214,587,21207,22290,3.41,187600,42956
90245,16654,7085,13858,491,2609,1986,115,226,8304,8350,2.34,371900,61341
90247,47487,15830,13471,9512,22553,12844,644,542,23217,24270,2.96,172600,35101
90248,9947,3427,3157,1598,3949,3319,151,128,4823,5124,2.89,176000,43125
90249,26669,8880,8701,8449,10048,4869,248,369,12897,13772,2.98,179700,44451
90250,93193,31087,36283,25132,49305,7729,1520,1344,45113,48080,2.98,182900,33656
90251,,,,,,,,,,,,,
90254,19506,9550,17704,336,1632,1623,96,170,10273,9233,2.04,520400,81352
90255,75066,18419,41683,685,72962,665,99,1377,37525,37541,4.06,164800,30375
90260,34924,10429,17316,3566,20365,4537,507,560,17509,17415,3.33,186800,41404
90261,,,,,,,,,,,,,
90262,69745,14669,29362,7575,60451,598,297,753,33919,35826,4.57,146700,35846
90263,1612,,1213,124,214,279,7,26,665,947,,,
90264,,,,,,,,,,,,,
90265,18116,7174,16657,435,1299,937,61,183,9159,8957,2.39,844500,100857
90266,35135,14038,31204,498,2440,4192,169,234,17605,17530,2.5,672500,100761
90267,,,,,,,,,,,,,
90270,27372,6554,15266,225,26676,146,84,299,13992,13380,4.16,156100,30480
90272,22986,9212,21334,288,1039,1692,41,115,10952,12034,2.49,894700,122877
90274,25209,9479,19419,454,1433,5742,92,137,12199,13010,2.66,744500,117979
90275,41804,15618,27576,1272,3562,13530,173,278,20283,21521,2.65,560200,95643
90277,35293,16910,29595,1042,4118,4553,230,401,17521,17772,2.07,446000,68263
90278,40071,16009,30810,1743,7004,6977,387,464,19848,20223,2.49,323100,69614
90280,94396,23278,50671,1201,89442,991,185,1269,46321,48075,4.05,161500,35744
90290,6368,2612,5938,153,412,298,7,113,3180,3188,2.44,490700,88661
90291,28341,14261,22972,1886,5668,1778,110,532,14757,13584,1.95,372300,45769
90292,21576,12654,17860,1394,1769,2442,66,253,10729,10847,1.7,385300,72215
90293,12132,6575,9773,883,1284,1556,73,129,5890,6242,1.83,552700,66425
90294,,,,,,,,,,,,,
90295,,,,,,,,,,,,,
90296,,,,,,,,,,,,,
90301,36568,11895,12287,12328,22553,961,123,571,17633,18935,3.01,158900,31306
90302,29415,10684,6855,15442,12615,572,175,488,13803,15612,2.74,167400,32698
90303,26176,7290,7225,9487,16196,258,235,363,12733,13443,3.58,174100,34751
90304,28210,6634,11749,1344,25500,448,289,392,14503,13707,4.22,158900,29036
90305,14853,5933,1064,12842,1725,204,42,227,6552,8301,2.46,190600,45711
90306,,,,,,,,,,,,,
90307,,,,,,,,,,,,,
90308,,,,,,,,,,,,,
90309,,,,,,,,,,,,,
90310,,,,,,,,,,,,,
90311,,,,,,,,,,,,,
90312,,,,,,,,,,,,,
90401,6722,4188,5343,470,673,866,30,87,3524,3198,1.49,432600,36461
90402,12250,5301,11082,184,548,1116,29,69,5809,6441,2.31,1000001,118553
90403,24525,13970,21362,658,1790,2752,78,181,11426,13099,1.74,648400,54964
90404,21360,10089,14928,1985,5334,2799,96,332,10292,11068,2.01,317400,39821
90405,27186,14376,22651,1203,3468,2886,131,318,13364,13822,1.87,508500,50540
90406,,,,,,,,,,,,,
90407,,,,,,,,,,,,,
90408,,,,,,,,,,,,,
90409,,,,,,,,,,,,,
90410,,,,,,,,,,,,,
90411,,,,,,,,,,,,,
90501,43180,14610,20434,2682,18175,11266,520,586,21483,21697,2.94,257600,42117
90502,18010,5717,6873,1445,6441,6462,378,259,8811,9199,2.94,185400,48601
90503,44383,17183,23181,1372,5122,19490,311,371,21481,22902,2.55,335700,58127
90504,32102,11580,15113,1635,7075,13661,472,439,15886,16216,2.76,238300,50587
90505,36678,14244,22352,1000,4093,13419,283,314,17684,18994,2.55,383500,60737
90506,,,,,,,,,,,,,
90507,,,,,,,,,,,,,
90508,,,,,,,,,,,,,
90509,,,,,,,,,,,,,
90510,,,,,,,,,,,,,
90601,31974,11027,21024,618,22587,2109,102,703,15312,16662,2.89,213900,52800
90602,25777,7980,16129,537,19274,1075,89,557,12720,13057,3.09,215300,40695
90603,20063,6788,15625,259,10091,1279,55,280,9694,10369,2.93,219100,59328
90604,39407,11932,26546,958,25542,2427,203,891,19270,20137,3.29,185800,49836
90605,40331,10527,25589,705,31156,1759,220,717,20033,20298,3.81,174500,50630
90606,32396,8633,19992,450,28159,750,93,704,15936,16460,3.72,166900,44440
90607,,,,,,,,,,,,,
90608,,,,,,,,,,,,,
90609,,,,,,,,,,,,,
90610,,,,,,,,,,,,,
90620,45113,13268,25381,1804,14915,12468,547,857,22241,22872,3.37,201400,57861
90621,35153,10304,14249,1917,16626,10548,257,737,17377,17776,3.38,191200,41716
90622,,,,,,,,,,,,,
90623,15554,5072,6237,923,2493,7900,137,133,7516,8038,3.06,287400,69096
90624,,,,,,,,,,,,,
90630,47993,15785,28033,1916,8689,16331,486,680,23204,24789,3.02,250900,63611
90631,67619,21452,43072,1447,36476,7490,308,1034,33320,34299,3.13,220300,50666
90632,,,,,,,,,,,,,
90633,,,,,,,,,,,,,
90637,,,,,,,,,,,,,
90638,49012,14821,31574,1387,19471,9570,356,839,23520,25492,3.11,211300,61724
90639,,,,,,,,,,,,,
90640,62549,19027,35582,780,49629,7353,194,949,30189,32360,3.27,199100,38773
90650,105549,27130,55720,5240,74041,13787,752,1916,52364,53185,3.83,161000,46012
90651,,,,,,,,,,,,,
90652,,,,,,,,,,,,,
90660,62928,16564,39381,833,57395,1922,160,1207,30738,32190,3.77,166700,41491
90661,,,,,,,,,,,,,
90662,,,,,,,,,,,,,
90670,14866,4393,9292,388,11929,773,85,315,7163,7703,3.34,169200,46061
90671,,,,,,,,,,,,,
90680,29945,8510,14601,898,15059,7367,276,533,14811,15134,3.48,161800,41578
90701,16591,4553,6861,694,5914,6455,73,174,8227,8364,3.51,192300,44500
90702,,,,,,,,,,,,,
90703,49399,15604,12698,3777,6167,31725,359,330,23785,25614,3.16,280500,72906
90704,4090,1629,2781,40,2150,85,26,47,2101,1989,2.5,388100,39840
90706,76615,23650,35014,11788,40084,9846,954,1286,37203,39412,3.21,179800,39362
90707,,,,,,,,,,,,,
90710,25457,8717,11737,3683,11422,5198,407,359,12291,13166,2.91,232400,42299
90711,,,,,,,,,,,,,
90712,31499,10794,18988,3909,8788,5580,569,491,15277,16222,2.91,202000,59347
90713,27925,9447,20795,1588,7098,3634,374,475,13574,14351,2.95,210700,63458
90714,,,,,,,,,,,,,
90715,20388,6105,8663,2445,8173,5882,320,344,9935,10453,3.33,182700,48927
90716,14184,3515,6867,639,11004,1614,98,260,7078,7106,4.03,140300,35153
90717,21318,8520,13718,1370,7077,3691,292,446,10317,11001,2.48,261500,42182
90720,21751,7789,17892,611,3739,2829,153,319,10423,11328,2.74,371100,65715
90721,,,,,,,,,,,,,
90723,54099,13882,24789,6748,42548,1999,574,716,26315,27784,3.87,154300,36769
90731,59662,22044,38070,5264,31732,3882,729,1493,29951,29711,2.62,238900,35910
90732,21115,8611,16519,1166,5602,2288,167,366,9843,11272,2.38,299100,63614
90733,,,,,,,,,,,,,
90734,,,,,,,,,,,,,
90740,23729,12830,20476,387,2286,2776,154,211,10423,13306,1.83,358400,42067
90742,831,445,768,6,70,47,5,19,454,377,1.87,524500,65990
90743,456,187,422,,45,23,7,1,238,218,2.44,1000001,61786
90744,53815,13999,25944,2007,47792,1801,666,1056,27298,26517,3.83,160400,30259
90745,57251,15210,17119,4967,24844,21711,2336,756,27754,29497,3.73,177700,50610
90746,25990,8050,4003,17468,4947,2284,459,339,11944,14046,3.14,197600,59390
90747,,,,,,,,,,,,,
90748,,,,,,,,,,,,,
90749,,,,,,,,,,,,,
90755,11074,4172,5117,1694,3471,2542,230,190,5462,5612,2.64,,
90801,,,,,,,,,,,,,
90802,39347,19853,21533,7552,14638,3786,414,940,20387,18960,1.93,144700,25860
90803,32031,17318,27579,1220,4491,2511,156,437,15609,16422,1.84,432400,60513
90804,40311,14556,18195,6696,17163,6950,361,733,19686,20625,2.7,174700,29872
90805,93524,26056,32341,20832,52166,11046,2864,1543,45229,48295,3.56,147400,32565
90806,42399,12184,12997,8412,21360,9006,764,677,20717,21682,3.44,171000,31488
90807,31481,12452,16824,5902,7546,6146,439,503,15153,16328,2.49,234800,50543
90808,38232,14167,30908,1727,7720,4296,432,603,18408,19824,2.69,235100,63620
90809,,,,,,,,,,,,,
90810,36735,9289,11376,4998,19516,9443,1310,571,18067,18668,3.9,148000,36966
90813,58911,16425,20384,8978,37695,8625,600,1061,29425,29486,3.5,137700,20015
90814,19131,9170,13893,1786,4616,1887,161,396,9356,9775,2.06,323400,41808
90815,39733,14836,30441,2366,7168,5700,311,627,19124,20609,2.53,242500,61074
90822,117,2,74,36,12,4,2,,109,8,4.5,,
90831,,,,,,,,,,,,,
90832,,,,,,,,,,,,,
90833,,,,,,,,,,,,,
90834,,,,,,,,,,,,,
90835,,,,,,,,,,,,,
90840,,,,,,,,,,,,,
